start,end,name
204828651,205022822,NFASC
204828651,205022822,NFASC
204828651,205022822,NFASC
204828651,205022822,NFASC
204828651,205022822,NFASC
204828651,205022822,NFASC
204828651,204977146,NFASC
204870075,205022822,NFASC
204870861,204977146,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204870861,205022822,NFASC
204916069,205022822,NFASC
205042948,205078289,CNTN2
205042948,205078289,CNTN2
205043211,205078289,CNTN2
205043211,205078289,CNTN2
205043211,205078289,CNTN2
205043211,205078289,CNTN2
205083128,205084460,TMEM81
205086141,205105116,RBBP5
205086141,205121978,RBBP5
205086141,205121978,RBBP5
205086141,205121978,RBBP5
205086141,205121978,RBBP5
205086141,205121978,RBBP5
205086141,205121978,RBBP5
205086141,205121978,RBBP5
205086141,205121978,RBBP5
205096693,205121978,RBBP5
205142504,205187545,DSTYK
205142504,205187806,DSTYK
205142504,205211702,DSTYK
205142504,205211702,DSTYK
205142504,205211702,DSTYK
205142504,205211702,DSTYK
205142504,205211702,DSTYK
205142504,205211702,DSTYK
205227945,205273343,TMCC2
205227945,205273343,TMCC2
205227945,205273343,TMCC2
205228930,205273343,TMCC2
205229714,205273343,TMCC2
205229714,205273343,TMCC2
205233776,205237291,TMCC2-AS1
205246495,205273343,TMCC2
205256201,205273343,TMCC2
205257196,205273343,TMCC2
205302062,205305539,NUAK2
205302062,205311794,NUAK2
205302062,205321745,NUAK2
205336060,205356922,KLHDC8A
205336060,205357039,KLHDC8A
205336060,205357039,KLHDC8A
205336060,205357039,KLHDC8A
205336060,205357039,KLHDC8A
205373251,205387440,LEMD1-AS1
205376909,205378650,LOC105371698
205381377,205422056,LEMD1
205381377,205422056,LEMD1
205381377,205422056,LEMD1
205381377,205422056,LEMD1
205381377,205422056,LEMD1
205381377,205422056,LEMD1
205381377,205422056,LEMD1
205381377,205449966,LEMD1
205381377,205422056,LEMD1
205434885,205445145,BLACAT1
205434885,205445145,BLACAT1
205434885,205449966,BLACAT1
205434885,205456045,BLACAT1
205448301,205448398,MIR135B
205456057,205469024,LEMD1-DT
205504668,205530252,CDK18
205504668,205530252,CDK18
205504668,205532790,CDK18
205504668,205532790,CDK18
205504668,205532790,CDK18
205512316,205530252,CDK18
205512316,205530252,CDK18
205512316,205530252,CDK18
205512316,205530252,CDK18
205512316,205532790,CDK18
205512316,205532790,CDK18
205554271,205569305,SLC60A1-AS1
205554271,205569305,SLC60A1-AS1
205569013,205602918,SLC60A1
205580919,205592145,LOC124904491
205607942,205632011,ELK4
205619267,205632011,ELK4
205657850,205680509,SLC45A3
205680369,205690331,LOC105371701
205680591,205690331,LOC105371701
205680591,205690435,LOC105371701
205712821,205750182,NUCKS1
205712821,205750182,NUCKS1
205731220,205731352,LOC124900423
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205767985,205775482,RAB29
205789094,205811089,SLC41A1
205789094,205813198,SLC41A1
205828024,205850132,PM20D1
205828024,205850132,PM20D1
205854754,205858623,LOC107985250
205862078,205896087,PM20D1-AS1
205890019,205896087,PM20D1-AS1
205913051,205932790,SLC26A9
205913051,205943456,SLC26A9
205913051,205943456,SLC26A9
205913051,205943456,SLC26A9
205923334,205943456,SLC26A9
205924398,205943456,SLC26A9
205934912,205978095,SLC26A9-AS1
205935127,205978095,SLC26A9-AS1
205957924,205958388,LOC103021295
205976739,205994457,RAB7B
205976739,206003395,RAB7B
205976739,206003395,RAB7B
205983742,206003395,RAB7B
206009263,206023895,CTSE
206009263,206023895,CTSE
206009263,206023895,CTSE
206009263,206023895,CTSE
206009263,206023895,CTSE
206053172,206102449,RHEX
206053442,206072354,LOC105372857
206080238,206080324,LOC124900428
206083594,206102449,RHEX
206106935,206117388,AVPR1B
206117782,206126805,AVPR1B-DT
206126205,206134142,LOC105372869
206126205,206134142,LOC105372869
206126205,206134142,LOC105372869
206147163,206165682,LOC105372873
206186178,206202839,FAM72A
206186178,206202839,FAM72A
206186178,206202839,FAM72A
206186178,206202839,FAM72A
206186178,206204107,FAM72A
206186178,206204713,FAM72A
206186178,206204713,FAM72A
206186178,206204713,FAM72A
206186178,206204713,FAM72A
206186178,206205773,FAM72A
206186178,206205773,FAM72A
206186178,206202839,FAM72A
206192896,206202839,FAM72A
206203540,206456159,SRGAP2
206203540,206456159,SRGAP2
206203540,206456159,SRGAP2
206203540,206456159,SRGAP2
206203540,206459678,SRGAP2
206203540,206459678,SRGAP2
206203540,206464436,SRGAP2
206203540,206464436,SRGAP2
206203540,206464436,SRGAP2
206203540,206464436,SRGAP2
206203540,206464436,SRGAP2
206205428,206464436,SRGAP2
206298995,206464436,SRGAP2
206302621,206464436,SRGAP2
206302648,206456159,SRGAP2
206340063,206464436,SRGAP2
206340252,206456159,SRGAP2
206340583,206408024,SRGAP2
206470475,206490877,IKBKE
206470475,206491725,IKBKE
206470475,206496889,IKBKE
206470475,206496889,IKBKE
206470475,206496889,IKBKE
206470475,206496889,IKBKE
206474802,206474864,MIR6769B
206491115,206497728,IKBKE-AS1
206503418,206507407,LOC124904493
206507530,206589448,RASSF5
206507530,206589448,RASSF5
206557163,206589448,RASSF5
206558367,206562394,LOC124904494
206569145,206612465,EIF2D
206572670,206612465,EIF2D
206591641,206609406,EIF2D
206591641,206612465,EIF2D
206591641,206612465,EIF2D
206591641,206612465,EIF2D
206591641,206612465,EIF2D
206597095,206612465,EIF2D
206634195,206635384,DYRK3-AS1
206634195,206635668,DYRK3-AS1
206635535,206655158,DYRK3
206635535,206655158,DYRK3
206635535,206655158,DYRK3
206635707,206655158,DYRK3
206635707,206655158,DYRK3
206635991,206655158,DYRK3
206635991,206655158,DYRK3
206679840,206682988,LOC124904496
206682139,206684806,LOC124904495
206682768,206684806,LOC124904495
206684904,206734281,MAPKAPK2
206684904,206734281,MAPKAPK2
206684904,206734281,MAPKAPK2
206685633,206734281,MAPKAPK2
206685653,206734281,MAPKAPK2
206767601,206771189,IL10
206767601,206772494,IL10
206767601,206770603,IL10
206767601,206772494,IL10
206770772,206842981,IL19
206770772,206842981,IL19
206829031,206842981,IL19
206829031,206842981,IL19
206833713,206840387,IL19
206834348,206842981,IL19
206841039,206842821,LOC105372878
206863564,206869223,IL20
206863564,206869223,IL20
206865622,206869223,IL20
206865622,206869223,IL20
206885308,206896118,LOC105372879
206885308,206896118,LOC105372879
206897442,206904139,IL24
206897442,206904139,IL24
206897442,206904139,IL24
206897442,206904139,IL24
206897442,206904139,IL24
206897442,206904139,IL24
206897442,206904139,IL24
206903316,206914094,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206921941,FCMR
206903316,206923196,FCMR
206903316,206923196,FCMR
206903316,206923196,FCMR
206903316,206923196,FCMR
206903316,206923196,FCMR
206909734,206921941,FCMR
206928521,206946466,PIGR
206928521,206946466,PIGR
206957966,206967103,FCAMR
206957966,206969290,FCAMR
206957966,206970460,FCAMR
206957966,206970460,FCAMR
206957966,206970460,FCAMR
206957966,206970460,FCAMR
206957966,206970460,FCAMR
206957966,206970638,FCAMR
207018521,207032756,C1orf116
207018521,207032756,C1orf116
207018521,207032756,C1orf116
207018521,207032756,C1orf116
207018521,207032756,C1orf116
207034415,207077817,PFKFB2
207034415,207077817,PFKFB2
207038693,207038800,LOC124904826
207043848,207051208,YOD1
207043848,207053116,YOD1
207043848,207053116,YOD1
207053039,207077817,PFKFB2
207053039,207081027,PFKFB2
207053274,207077817,PFKFB2
207053274,207077817,PFKFB2
207053274,207081027,PFKFB2
207053274,207081027,PFKFB2
207060911,207077817,PFKFB2
207065176,207077817,PFKFB2
207088859,207096029,C4BPB
207088859,207099993,C4BPB
207088859,207099993,C4BPB
207088859,207099993,C4BPB
207088859,207099993,C4BPB
207088859,207099993,C4BPB
207089238,207099993,C4BPB
207089238,207099993,C4BPB
207089282,207099993,C4BPB
207104232,207144972,C4BPA
207104232,207144972,C4BPA
207104232,207144972,C4BPA
207127009,207159503,LOC107985251
207127009,207171962,LOC107985251
207127009,207207988,LOC107985251
207127009,207207992,LOC107985251
207127009,207220337,LOC107985251
207127009,207322129,LOC107985251
207127009,207322129,LOC107985251
207240111,207314181,LINC02942
207321677,207340766,CD55
207321677,207360966,CD55
207321677,207360966,CD55
207321677,207360966,CD55
207321677,207360966,CD55
207321677,207351571,CD55
207321677,207360966,CD55
207401687,207416234,LOC124904498
207415773,207416234,LOC124904498
207416344,207424890,LOC105372880
207454327,207489892,CR2
207454327,207489892,CR2
207496156,207641765,CR1
207645132,207723703,CR1L
207752037,207790361,CD46
207752037,207790361,CD46
207752037,207790361,CD46
207752037,207790361,CD46
207752037,207795516,CD46
207752037,207795516,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207752053,207795504,CD46
207801517,207822703,MIR29B2CHG
207801517,207822703,MIR29B2CHG
207801851,207801939,MIR29C
207802442,207802523,MIR29B2
207818378,207822596,LOC148696
207880971,207911125,CD34
207886537,207911125,CD34
207910367,207916170,LOC107985253
207910367,207916170,LOC107985253
207910367,207917115,LOC107985253
207958990,207968142,LINC02767
207958990,207968142,LINC02767
208022241,208244384,PLXNA2
208022241,208244384,PLXNA2
208030366,208244384,PLXNA2
208106889,208110790,LOC105372887
208119407,208121182,LOC124904499
208126521,208133741,LOC124904500
208206789,208225916,LOC105372884
208252741,208335607,LOC105372889
208252741,208335607,LOC105372889
208265418,208270649,LOC124904501
208467224,208487631,LOC107985460
208476743,208487631,LOC107985460
208606114,208614122,LINC01735
208626290,208638248,LINC02769
208671346,208728415,LOC105372892
208675477,208686676,LOC105372892
208675477,208693142,LOC105372892
208675477,208693142,LOC105372892
208675477,208728415,LOC105372892
208675477,208728415,LOC105372892
208675477,208728415,LOC105372892
208675477,208728415,LOC105372892
208678302,208728415,LOC105372892
208728687,208733184,LINC01717
208819454,209133248,LOC107985255
208819454,209133248,LOC107985255
208972453,208975307,LINC01774
209103273,209114464,LOC105372895
209211433,209266726,LOC105372896
209226377,209266726,LOC105372896
209325455,209328532,LINC01696
209372054,209379690,LINC01698
209428819,209432549,MIR205HG
209428819,209432549,MIR205HG
209428819,209432549,MIR205HG
209428819,209432549,MIR205HG
209428819,209432549,MIR205HG
209432132,209432242,MIR205
209516777,209542918,LOC105372898
209566947,209567823,LOC105372899
209577067,209586365,LOC107985256
209583713,209613939,CAMK1G
209583713,209613939,CAMK1G
209603230,209613939,CAMK1G
209614869,209651374,LAMB3
209614869,209652329,LAMB3
209614869,209652425,LAMB3
209614869,209652425,LAMB3
209614869,209652425,LAMB3
209614869,209652425,LAMB3
209623443,209623510,MIR4260
209661358,209675249,HSD11B1-AS1
209661358,209724125,HSD11B1-AS1
209661358,209742562,HSD11B1-AS1
209675411,209676390,G0S2
209686178,209734929,HSD11B1
209686178,209734929,HSD11B1
209704845,209734929,HSD11B1
209756052,209775489,TRAF3IP3
209756052,209775736,TRAF3IP3
209756052,209777487,TRAF3IP3
209756052,209781432,TRAF3IP3
209756052,209782310,TRAF3IP3
209756052,209782310,TRAF3IP3
209756052,209782310,TRAF3IP3
209756052,209782310,TRAF3IP3
209756052,209779657,TRAF3IP3
209758497,209782310,TRAF3IP3
209768564,209779657,TRAF3IP3
209768564,209782310,TRAF3IP3
209779207,209784559,C1orf74
209785616,209806142,IRF6
209785616,209806142,IRF6
209827971,209857565,UTP25
209827971,209857565,UTP25
209938216,210171315,SYT14
209938216,210171315,SYT14
209938216,210171315,SYT14
209938216,210171315,SYT14
209938216,210171315,SYT14
209938216,210171315,SYT14
209938216,210171315,SYT14
209938216,210171389,SYT14
209952706,210100767,SYT14
209952706,210171315,SYT14
209952706,210171315,SYT14
210013341,210171315,SYT14
210013717,210100137,SYT14
210013717,210100767,SYT14
210013717,210171315,SYT14
210013717,210171315,SYT14
210021161,210171315,SYT14
210231455,210233885,SERTAD4-AS1
210232795,210246255,SERTAD4
210232795,210246631,SERTAD4
210237285,210246255,SERTAD4
210237285,210246631,SERTAD4
210290337,210293149,LINC02602
210311220,210312214,LOC124904502
210327327,210676290,HHAT
210328251,210676290,HHAT
210328251,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210328901,210676290,HHAT
210329110,210676290,HHAT
210329302,210676290,HHAT
210329302,210676290,HHAT
210329302,210676290,HHAT
210329302,210676290,HHAT
210329365,210676290,HHAT
210362877,210366946,LOC124904503
210678313,210921232,KCNH1
210678313,211018933,KCNH1
210678313,211134148,KCNH1
210678313,211134148,KCNH1
210678313,211134148,KCNH1
210709183,210753899,LOC105372901
211132278,211133374,KCNH1-IT1
211257812,211259192,LOC105372902
211259365,211294585,RCOR3
211259365,211295731,RCOR3
211259365,211295731,RCOR3
211259365,211313298,RCOR3
211259365,211313298,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259365,211312399,RCOR3
211259365,211313298,RCOR3
211259365,211313298,RCOR3
211259365,211313298,RCOR3
211259365,211313298,RCOR3
211259365,211316385,RCOR3
211259365,211316385,RCOR3
211259946,211316385,RCOR3
211267779,211316385,RCOR3
211271227,211316385,RCOR3
211326634,211373895,TRAF5
211326634,211374946,TRAF5
211326832,211373895,TRAF5
211326832,211373895,TRAF5
211326832,211373895,TRAF5
211326832,211374946,TRAF5
211326832,211374946,TRAF5
211346363,211373895,TRAF5
211346363,211374946,TRAF5
211376801,211382744,LOC124904504
211382754,211432535,LINC00467
211382825,211384284,LOC107985259
211476521,211492162,RD3
211476521,211492162,RD3
211529051,211548280,LOC107985261
211530782,211544545,LOC107985260
211571567,211579161,SLC30A1
211603895,211609570,LOC105372903
211603895,211610086,LOC105372903
211639807,211654622,NTRAS
211658255,211675621,NEK2
211662771,211675621,NEK2
211666416,211675621,NEK2
211675761,211687459,NEK2-DT
211713052,211716000,LOC105372904
211743456,211830153,LPGAT1
211743456,211830153,LPGAT1
211743456,211830153,LPGAT1
211743456,211830330,LPGAT1
211743456,211830338,LPGAT1
211743456,211830338,LPGAT1
211743456,211830763,LPGAT1
211743456,211830763,LPGAT1
211743456,211830763,LPGAT1
211743456,211830763,LPGAT1
211829636,211846662,LPGAT1-AS1
211829845,211846662,LPGAT1-AS1
211830960,211853703,LPGAT1-AS1
211934006,211936652,LOC124904505
211940402,212035557,INTS7
211940402,212035557,INTS7
211940402,212035557,INTS7
211940402,212035557,INTS7
211940402,212035557,INTS7
211940402,212035557,INTS7
211976831,212035557,INTS7
212025560,212025682,LOC124900448
212035747,212105013,DTL
212035747,212105013,DTL
212035747,212105013,DTL
212035970,212105013,DTL
212051485,212052051,RPL21P28
212066810,212105013,DTL
212077612,212077685,MIR3122
212213001,212234736,LINC02608
212225277,212234736,LINC02608
212225277,212285021,LINC02608
212285409,212361853,PPP2R5A
212301857,212361853,PPP2R5A
212352817,212352950,SNORA16B
212363927,212414080,PACC1
212363927,212414080,PACC1
212363927,212414080,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212363927,212414886,PACC1
212429960,212432805,LOC105372906
212429960,212432817,LOC105372906
212432919,212446379,NENF
212432919,212446379,NENF
212461664,212465947,LOC124904506
212466815,212472878,LINC02771
212506401,212514782,LOC105372908
212545693,212556066,LINC01740
212565406,212620775,ATF3
212606987,212620775,ATF3
212608760,212620775,ATF3
212608760,212620775,ATF3
212608760,212620775,ATF3
212608760,212620775,ATF3
212608760,212620775,ATF3
212615017,212620777,ATF3
212618971,212620775,ATF3
212624473,212626775,GARIN4
212628927,212665645,LINC02773
212628927,212665645,LINC02773
212686416,212699840,BATF3
212687869,212699840,BATF3
212692263,212692367,LOC124904694
212726152,212791777,NSL1
212726152,212791777,NSL1
212726152,212791777,NSL1
212726152,212791777,NSL1
212726152,212791777,NSL1
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212791893,212816830,TATDN3
212792922,212816830,TATDN3
212830140,212847649,SPATA45
212856603,212858138,FLVCR1-DT
212856603,212858138,FLVCR1-DT
212858274,212872763,FLVCR1
212858274,212872782,FLVCR1
212858274,212899363,FLVCR1
212858274,212872763,FLVCR1
212858274,212872782,FLVCR1
212858274,212883438,FLVCR1
212858274,212899363,FLVCR1
212858274,212899363,FLVCR1
212917122,212920388,LOC124904507
212950540,212991585,VASH2
212950540,212991585,VASH2
212950540,212991585,VASH2
212950540,212991585,VASH2
212992181,213013170,ANGEL2
212992181,213015249,ANGEL2
212992181,213015319,ANGEL2
212992181,213015507,ANGEL2
212992181,213015507,ANGEL2
212992181,213015507,ANGEL2
212992181,213015867,ANGEL2
212992181,213015867,ANGEL2
212992181,213015867,ANGEL2
212992181,213015867,ANGEL2
212992181,213015867,ANGEL2
212992181,213015867,ANGEL2
212997263,213015867,ANGEL2
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213380508,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213274774,RPS6KC1
213051240,213400406,RPS6KC1
213051240,213862735,RPS6KC1
213057757,213274774,RPS6KC1
213057757,213274774,RPS6KC1
213057757,213380508,RPS6KC1
213819640,213986153,PROX1-AS1
213924748,213926654,LINC00538
213941678,213941875,LOC124904651
213983150,214041253,PROX1
213987972,214041253,PROX1
213987972,214041253,PROX1
213987972,214041510,PROX1
213987972,214041510,PROX1
213988532,214041253,PROX1
213988532,214041510,PROX1
213989202,214041253,PROX1
213989202,214041510,PROX1
213989665,214041510,PROX1
213989675,214041253,PROX1
213989717,214041253,PROX1
213989717,214041253,PROX1
213989717,214041510,PROX1
214053912,214112163,LINC02775
214259037,214281036,LOC124904509
214281158,214334308,SMYD2
214281158,214337131,SMYD2
214281158,214337131,SMYD2
214348699,214476770,PTPN14
214348699,214551602,PTPN14
214348699,214551602,PTPN14
214348699,214551602,PTPN14
214348699,214551602,PTPN14
214348699,214551602,PTPN14
214417157,214419972,LOC124904508
214603194,214664571,CENPF
214603194,214664571,CENPF
214610019,214664571,CENPF
214814412,214826135,LOC105372916
214948520,215003133,LOC124904510
215005541,215237090,KCNK2
215005541,215237090,KCNK2
215080181,215082324,LOC124904511
215081800,215237090,KCNK2
215081800,215237090,KCNK2
215082736,215237090,KCNK2
215082736,215237090,KCNK2
215083759,215237090,KCNK2
215423599,215435473,LOC124904598
215566426,215567357,LOC124904599
215567303,215621807,KCTD3
215567303,215621807,KCTD3
215567303,215621807,KCTD3
215573805,215621807,KCTD3
215577681,215621807,KCTD3
215622890,216423448,USH2A
215630025,215630117,LOC124904778
216072464,216086917,USH2A-AS2
216072464,216086917,USH2A-AS2
216173945,216423448,USH2A
216193721,216204366,USH2A-AS1
216193721,216238035,USH2A-AS1
216194244,216204366,USH2A-AS1
216470555,216496177,LOC107985596
216503245,216692087,ESRRG
216503245,216692087,ESRRG
216503245,216707373,ESRRG
216503245,216723429,ESRRG
216503245,216723429,ESRRG
216503245,216723429,ESRRG
216503245,216723429,ESRRG
216503245,216723429,ESRRG
216503245,216723429,ESRRG
216503245,216805385,ESRRG
216503245,216939673,ESRRG
216503245,216939673,ESRRG
216503245,216959685,ESRRG
216503245,216959685,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217078287,ESRRG
216503245,217089618,ESRRG
216503245,217089618,ESRRG
216503245,217137702,ESRRG
216503250,216723429,ESRRG
216503250,216723429,ESRRG
216503250,216723429,ESRRG
216503250,216723429,ESRRG
216503250,216805385,ESRRG
216503250,217076992,ESRRG
216503250,217076992,ESRRG
216503250,217078287,ESRRG
216503250,217089618,ESRRG
216503250,217089618,ESRRG
216503250,217089618,ESRRG
216503250,217089618,ESRRG
216503250,217089824,ESRRG
216503250,217090568,ESRRG
216503250,217137702,ESRRG
216503250,217137702,ESRRG
216503250,217137702,ESRRG
216503250,217137702,ESRRG
216744242,216760279,LOC124904512
217163179,217167801,LOC107985461
217179837,217190918,LOC105372920
217307388,217307471,LOC124904807
217426991,217631090,GPATCH2
217426991,217631090,GPATCH2
217426991,217631090,GPATCH2
217426991,217631090,GPATCH2
217491686,217631090,GPATCH2
217491858,217631090,GPATCH2
217491858,217631090,GPATCH2
217510403,217631090,GPATCH2
217545623,217631090,GPATCH2
217608188,217631090,GPATCH2
217631343,217771926,SPATA17
217631343,217871696,SPATA17
217631343,217871696,SPATA17
217781197,217785120,SPATA17-AS1
217892899,217920804,LINC00210
217916069,218048927,LOC105372922
218043504,218059140,LINC01653
218165056,218168619,LOC105372923
218165560,218168619,LOC105372923
218165560,218168619,LOC105372923
218285292,218327954,RRP15
218285292,218327954,RRP15
218285292,218337983,RRP15
218285292,218337983,RRP15
218344195,218345678,TGFB2-AS1
218345335,218444619,TGFB2
218345335,218444619,TGFB2
218345335,218444619,TGFB2
218345335,218444619,TGFB2
218442625,218443995,TGFB2-OT1
218510094,218525978,LINC02869
218541689,218541899,LOC124904666
218698563,218720622,LOC105372924
218912756,218918511,LINC01710
218918844,218924825,LOC124904513
219080972,219173788,LYPLAL1-DT
219173877,219212858,LYPLAL1
219173877,219212858,LYPLAL1
219173877,219212858,LYPLAL1
219173877,219212858,LYPLAL1
219173877,219212858,LYPLAL1
219173877,219212858,LYPLAL1
219173877,219229498,LYPLAL1
219173877,219229498,LYPLAL1
219173877,219229498,LYPLAL1
219173877,219237067,LYPLAL1
219173877,219237067,LYPLAL1
219173877,219237067,LYPLAL1
219173877,219296089,LYPLAL1
219173877,219296089,LYPLAL1
219173877,219296089,LYPLAL1
219173877,219296089,LYPLAL1
219173877,219300522,LYPLAL1
219173877,219300523,LYPLAL1
219173877,219334736,LYPLAL1
219173877,219334736,LYPLAL1
219173877,219334736,LYPLAL1
219173877,219334736,LYPLAL1
219173877,219432909,LYPLAL1
219173877,219434619,LYPLAL1
219173877,219445496,LYPLAL1
219173877,219445496,LYPLAL1
219173877,219445496,LYPLAL1
219173877,219445496,LYPLAL1
219174960,219212858,LYPLAL1
219407660,219429444,LOC107984018
219407660,219433048,LOC107984018
219407660,219433048,LOC107984018
219435157,219557324,LYPLAL1-AS1
219555399,219557707,LOC124904514
219608011,219613105,ZC3H11B
219685424,219823753,LOC105372926
219789912,219823753,LOC105372926
219789912,219884298,LOC105372926
219789912,219884298,LOC105372926
219910444,219927637,SLC30A10
219910444,219928557,SLC30A10
219910444,219928557,SLC30A10
219910444,219959098,SLC30A10
219928784,219935092,LOC107985281
219962651,219962865,LOC124904668
219968599,220046505,EPRS1
219987510,219987614,LOC124904819
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220057481,220089788,BPNT1
220063682,220089788,BPNT1
220063682,220089788,BPNT1
220063682,220089788,BPNT1
220063682,220089788,BPNT1
220094131,220148041,IARS2
220111576,220112592,LOC105373475
220117741,220119113,LOC124904515
220117852,220117962,MIR215
220118156,220118241,MIR194-1
220137163,220137266,LOC124904824
220148292,220272453,RAB3GAP2
220200537,220200619,MIR664A
220200545,220200676,SNORA36B
220266178,220267715,AURKAP1
220483164,220487558,LINC02779
220487737,220494506,LOC105372928
220487737,220494506,LOC105372928
220528135,220582898,MARK1
220528135,220622939,MARK1
220528135,220664461,MARK1
220528135,220664461,MARK1
220528135,220664461,MARK1
220528135,220664461,MARK1
220528135,220664461,MARK1
220528135,220664461,MARK1
220550564,220664461,MARK1
220550565,220664461,MARK1
220579539,220664461,MARK1
220581071,220664461,MARK1
220690362,220699153,C1orf115
220744319,220748815,LOC124904516
220748321,220784815,MTARC2
220748321,220784815,MTARC2
220748321,220784815,MTARC2
220748321,220780055,MTARC2
220751329,220781932,MTARC2
220755130,220781932,MTARC2
220786912,220819659,MTARC1
220786912,220819659,MTARC1
220786912,220799189,MTARC1
220786912,220799189,MTARC1
220786912,220805111,MTARC1
220788338,220819659,MTARC1
220790072,220819659,MTARC1
220790081,220819659,MTARC1
220824270,220826063,RNU6ATAC35P
220829254,220832429,LINC01352
220832762,220880140,HLX-AS1
